"año","mes","CUENTA CÓDIGO","CUENTA  NOMBRE","APROPIACION INICIAL","MODIFCACIONES  ADICION Y/O DISMINUCION CREDITO","MODIFCACIONES  ADICION Y/O DISMINUCION  CONTRACREDITO","MODIFCACIONES  TRASLADOS CREDITO"," MODIFCACIONES TRASLADOS CONTRACREDITO "," APROPIACION DEFINIFTIVA ","TRAMITE RECAUDOMES","TRAMITE RECAUDO ACUMULADO","SALDO POR RECAUDAR"
"2024","agosto","1.2.10.02.43","Superávit Fiscal Otros tributarios (R.F. FIMPROEX y RECE) - SALUD","0","285,649,683.65","0","0","0","285,649,683.65","- 0","285,649,683.65","- 0"
"2024","agosto","1.2.10.02.44","Superávit Fiscal Otros tributarios (R.F. FIMPROEX y RECE) - SALUD SSF","0","4,882,758.35","0","0","0","4,882,758.35","- 0","4,882,758.35","- 0"
"2024","agosto","1.2.10.02.45","Superávit Fiscal SGP-Salud - Régimen subsidiado","0","515,169.42","0","0","0","515,169.42","- 0","515,169.42","- 0"
"2024","agosto","1.2.10.02.46","Superávit Fiscal SGP-Salud - Salud pública","0","249,822,331.42","0","0","0","249,822,331.42","- 0","249,822,331.42","- 0"
"2024","agosto","1.2.10.02.47","Superávit Fiscal SGP-Salud - Prestación del servicio de salud","0","508,866,246.61","0","0","0","508,866,246.61","- 0","508,866,246.61","- 0"
"2024","agosto","1.2.10.02.48","Superávit Fiscal SGP-Salud - Prestación del servicio de salud- Aportes Patronales","0","42,211,545.44","0","0","0","42,211,545.44","- 0","42,211,545.44","- 0"
"2024","agosto","1.2.10.02.49","Superávit Fiscal SGP-Salud - Prestación del servicio de salud - Rendimientos","0","77,523,168.08","0","0","0","77,523,168.08","- 0","77,523,168.08","- 0"
"2024","agosto","1.2.10.02.73","Superávit Fiscal SGP-Educacion - Calidad  por  Matricula Oficial","0","5,393,437.02","0","0","0","5,393,437.02","- 0","5,393,437.02","- 0"
"2024","agosto","1.2.10.02.75","Superávit fiscal Fondo Territorial de Pensiones","0","6,085,831,998.75","0","0","0","6,085,831,998.75","- 0","6,085,831,998.75","- 0"
"2024","agosto","1.2.12","RETIROS FONPET","0","9,974,090,017","0","0","0","9,974,090,017","- 0","9,974,090,017.00","- 0"
"2024","agosto","1.2.12.08","DEL EXCEDENTE DEL CUBRIMIENTO DEL PASIVO PENSIONAL","0","9,974,090,017","0","0","0","9,974,090,017","- 0","9,974,090,017.00","- 0"
"2024","agosto","1.2.12.08.01","Del excedente del cubrimiento del pasivo pensional - Impuesto de Registro","0","9,915,445,668","0","0","0","9,915,445,668","- 0","9,974,090,017.00","-   58,644,349.00"
"2024","agosto","1.2.12.08.02","Del excedente del cubrimiento del pasivo pensional - Situado Fiscal","0","58,644,349","0","0","0","58,644,349","- 0","- 0","58,644,349.00"
"2024","agosto","1.2.13","REINTEGROS Y OTROS RECURSOS NO APROPIADOS","0","18,850,468,115.48","0","0","0","18,850,468,115.48","50,886,597.00","19,054,987,239.48","-   204,519,124.00"
"2024","agosto","1.2.13.01","REINTEGROS","0","18,850,468,115.48","0","0","0","18,850,468,115.48","50,886,597.00","19,054,987,239.48","-   204,519,124.00"
"2024","agosto","1.2.13.01.01","Reintegros SGPE - Prestación del Servicio","0","22,282,433","0","0","0","22,282,433","50,886,597.00","226,801,557.00","-   204,519,124.00"
"2024","agosto","1.2.13.01.02","Reintegros Bono Pensional","0","74,705,695","0","0","0","74,705,695","- 0","74,705,695.00","- 0"
"2024","agosto","1.2.13.01.03","Reintegros Estampilla Pro Desarrollo","0","3,332,816,369.51","0","0","0","3,332,816,369.51","- 0","3,332,816,369.51","- 0"
"2024","agosto","1.2.13.01.04","Reintegros Tasa Pro Deporte y Recreación","0","12,695,743,988.39","0","0","0","12,695,743,988.39","- 0","12,695,743,988.39","- 0"
"2024","agosto","1.2.13.01.05","Reintegros ICLD","0","999,890,492.32","0","0","0","999,890,492.32","- 0","999,890,492.32","- 0"
"2024","agosto","1.2.13.01.06","Reintegros Cuota de Auditaje","0","19,229,486.31","0","0","0","19,229,486.31","- 0","19,229,486.31","- 0"
"2024","agosto","1.2.13.01.07","Reintegros Regalias Petroleras","0","1,700,128,688.47","0","0","0","1,700,128,688.47","- 0","1,700,128,688.47","- 0"
"2024","agosto","1.2.13.01.08","Reintegros Desahorro FONPET","0","4,875,657.68","0","0","0","4,875,657.68","- 0","4,875,657.68","- 0"
"2024","agosto","1.2.13.01.09","Reintegros IVA Telefonia Movil","0","795,304.8","0","0","0","795,304.8","- 0","795,304.80","- 0"
"2024","septiembre",,"TOTAL INGRESOS","707,296,952,099.52","298,100,650,900.77","2,524,668,871.3","0","0","1,002,872,934,128.99","82,383,420,601.00","780,621,944,739.39","222,250,989,389.60"
"2024","septiembre",".","INGRESOS 2024","707,296,952,099.52","298,100,650,900.77","2,524,668,871.3","0","0","1,002,872,934,128.99","82,383,420,601.00","780,621,944,739.39","222,250,989,389.60"
"2024","septiembre","1","INGRESOS","707,296,952,099.52","298,100,650,900.77","2,524,668,871.3","0","0","1,002,872,934,128.99","82,383,420,601.00","780,621,944,739.39","222,250,989,389.60"
"2024","septiembre","1.1","INGRESOS CORRIENTES","701,598,118,467.78","175,726,110,167.18","2,524,668,871.3","0","0","874,799,559,763.66","81,233,483,715.48","667,306,407,152.52","207,493,152,611.14"
"2024","septiembre","1.1.01","INGRESOS TRIBUTARIOS","121,106,435,000","28,947,565,000","0","0","0","150,054,000,000","12,246,683,356.90","125,010,593,266.05","25,043,406,733.95"
"2024","septiembre","1.1.01.01","IMPUESTOS DIRECTOS","13,000,000,000","1,000,000,000","0","0","0","14,000,000,000","556,084,371.56","12,989,447,885.89","1,010,552,114.11"
"2024","septiembre","1.1.01.01.100","IMPUESTO SOBRE VEHÍCULOS AUTOMOTORES","13,000,000,000","1,000,000,000","0","0","0","14,000,000,000","556,084,371.56","12,989,447,885.89","1,010,552,114.11"
"2024","septiembre","1.1.01.01.100.01","Impuesto sobre vehículos automotores","10,296,000,000","792,000,000","0","0","0","11,088,000,000","403,811,747.23","9,973,907,593.32","1,114,092,406.68"
"2024","septiembre","1.1.01.01.100.02","Impuesto sobre vehículos automotores SSF 20% Municipios","2,600,000,000","200,000,000","0","0","0","2,800,000,000","148,193,717.79","2,914,785,612.93","-   114,785,612.93"
"2024","septiembre","1.1.01.01.100.03","Impuesto sobre vehículos automotores 1% Cuencas","104,000,000","8,000,000","0","0","0","112,000,000","4,078,906.54","100,754,679.64","11,245,320.36"
"2024","septiembre","1.1.01.02","IMPUESTOS INDIRECTOS","108,106,435,000","27,947,565,000","0","0","0","136,054,000,000","11,690,598,985.34","112,021,145,380.16","24,032,854,619.84"
"2024","septiembre","1.1.01.02.100","IMPUESTO DE REGISTRO","8,302,500,000","997,500,000","0","0","0","9,300,000,000","698,811,380.00","6,236,801,326.00","3,063,198,674.00"
"2024","septiembre","1.1.01.02.100.01","IMPUESTO DE REGISTRO - CÁMARAS DE COMERCIO","1,245,375,000","149,625,000","0","0","0","1,395,000,000","44,819,789.00","592,940,289.00","802,059,711.00"
"2024","septiembre","1.1.01.02.100.01.01","Impuesto de Registro - Cámaras de Comercio","1,232,921,250","148,128,750","0","0","0","1,381,050,000","44,332,406.00","586,971,701.00","794,078,299.00"
"2024","septiembre","1.1.01.02.100.01.02","Impuesto de Registro - Cámaras de Comercio 1% Cuencas","12,453,750","1,496,250","0","0","0","13,950,000","487,383.00","5,968,588.00","7,981,412.00"
"2024","septiembre","1.1.01.02.100.02","IMPUESTO DE REGISTRO - OFICINAS DE INSTRUMENTOS PÚBLICOS","7,057,125,000","847,875,000","0","0","0","7,905,000,000","653,991,591.00","5,643,861,037.00","2,261,138,963.00"
"2024","septiembre","1.1.01.02.100.02.01","Impuesto de Registro - Oficinas de Instrumentos Públicos","6,986,553,750","839,396,250","0","0","0","7,825,950,000","647,478,394.20","5,585,159,472.74","2,240,790,527.26"
"2024","septiembre","1.1.01.02.100.02.02","Impuesto de Registro - Oficinas de Instrumentos Públicos 1% Cuencas","70,571,250","8,478,750","0","0","0","79,050,000","6,513,196.80","58,701,564.26","20,348,435.74"
"2024","septiembre","1.1.01.02.101","IMPUESTO DE LOTERÍAS FORÁNEAS","227,000,000","0","0","0","0","227,000,000","27,021,567.34","211,123,651.18","15,876,348.82"
"2024","septiembre","1.1.01.02.101.01","Impuesto de loterías foráneas","227,000,000","0","0","0","0","227,000,000","27,021,567.34","211,123,651.18","15,876,348.82"
"2024","septiembre","1.1.01.02.102","IMPUESTO AL DEGÜELLO DE GANADO MAYOR","650,000,000","0","0","0","0","650,000,000","232,115,167.00","683,323,107.00","-   33,323,107.00"
"2024","septiembre","1.1.01.02.102.01","Impuesto al degüello de ganado mayor","643,500,000","0","0","0","0","643,500,000","229,794,015.33","676,489,875.93","-   32,989,875.93"
"2024","septiembre","1.1.01.02.102.02","Impuesto al degüello de ganado mayor 1% Cuencas","6,500,000","0","0","0","0","6,500,000","2,321,151.67","6,833,231.07","-   333,231.07"
"2024","septiembre","1.1.01.02.104","IMPUESTO AL CONSUMO DE LICORES, VINOS, APERITIVOS Y SIMILARES","10,000,000,000","3,000,000,000","0","0","0","13,000,000,000","1,248,496,299.00","9,255,872,415.00","3,744,127,585.00"
"2024","septiembre","1.1.01.02.104.01","IMPUESTO AL CONSUMO DE LICORES","9,023,809,524","3,000,000,000","0","0","0","12,023,809,524","1,054,746,189.00","8,335,648,313.00","3,688,161,211.00"
"2024","septiembre","1.1.01.02.104.01.01","IMPUESTO AL CONSUMO DE LICORES - COMPONENTE ESPECÍFICO","4,963,095,238","1,650,000,000","0","0","0","6,613,095,238","590,910,841.03","4,572,848,909.09","2,040,246,328.91"
"2024","septiembre","1.1.01.02.104.01.01.01","IMPUESTO AL CONSUMO DE LICORES - COMPONENTE ESPECÍFICO DE PRODUCCIÓN NACIONAL","3,474,166,667","1,155,000,000","0","0","0","4,629,166,667","512,596,568.00","3,595,110,297.00","1,034,056,370.00"
"2024","septiembre","1.1.01.02.104.01.01.01.01","Impuesto al consumo de licores - Componente Específico de Producción Nacional","2,167,992,750","720,720,000","0","0","0","2,888,712,750","314,067,235.68","2,201,541,769.35","687,170,980.65"
"2024","septiembre","1.1.01.02.104.01.01.01.02","Impuesto al consumo de licores - Componente Específico de Producción Nacional  1% Cuencas","20,732,250","6,930,000","0","0","0","27,662,250","3,172,396.32","22,237,795.65","5,424,454.35"
"2024","septiembre","1.1.01.02.104.01.01.01.03","Impuesto al consumo de licores - Componente Específico de Producción Nacional Salud","1,285,441,667","427,350,000","0","0","0","1,712,791,667","195,356,936.00","1,371,330,732.00","341,460,935.00"
"2024","septiembre","1.1.01.02.104.01.01.02","IMPUESTO AL CONSUMO DE LICORES - COMPONENTE ESPECÍFICO DE PRODUCCIÓN EXTRANJERA","1,488,928,571","495,000,000","0","0","0","1,983,928,571","78,314,273.03","977,738,612.09","1,006,189,958.91"
"2024","septiembre","1.1.01.02.104.01.01.02.01","Impuesto al consumo de licores - Componente Específico de Producción Extranjera","929,139,750","308,880,000","0","0","0","1,238,019,750","47,063,334.78","589,771,800.09","648,247,949.91"
"2024","septiembre","1.1.01.02.104.01.01.02.02","Impuesto al consumo de licores - Componente Específico de Producción Extranjera 1% Cuencas","8,885,250","2,970,000","0","0","0","11,855,250","475,387.22","5,957,290.91","5,897,959.09"
"2024","septiembre","1.1.01.02.104.01.01.02.03","Impuesto al consumo de licores - Componente Específico de Producción Extranjera Salud","550,903,571","183,150,000","0","0","0","734,053,571","30,775,551.03","382,009,521.09","352,044,049.91"
"2024","septiembre","1.1.01.02.104.01.02","IMPUESTO AL CONSUMO DE LICORES - COMPONENTE AD VALOREM","4,060,714,286","1,350,000,000","0","0","0","5,410,714,286","463,835,347.97","3,762,799,403.91","1,647,914,882.09"
"2024","septiembre","1.1.01.02.104.01.02.01","IMPUESTO AL CONSUMO DE LICORES - COMPONENTE AD VALOREM DE PRODUCCIÓN NACIONAL","2,558,250,000","945,000,000","0","0","0","3,503,250,000","382,324,574.00","2,745,153,096.00","758,096,904.00"
"2024","septiembre","1.1.01.02.104.01.02.01.01","Impuesto al consumo de licores - Componente Ad Valorem de Producción Nacional","1,596,431,025","589,680,000","0","0","0","2,186,111,025","234,305,115.66","1,681,052,514.57","505,058,510.43"
"2024","septiembre","1.1.01.02.104.01.02.01.02","Impuesto al consumo de licores - Componente Ad Valorem de Producción Nacional  1% Cuencas","15,266,475","5,670,000","0","0","0","20,936,475","2,366,718.34","16,980,328.43","3,956,146.57"
"2024","septiembre","1.1.01.02.104.01.02.01.03","Impuesto al consumo de licores - Componente Ad Valorem de Producción Nacional Salud","946,552,500","349,650,000","0","0","0","1,296,202,500","145,652,740.00","1,047,120,253.00","249,082,247.00"
"2024","septiembre","1.1.01.02.104.01.02.02","IMPUESTO AL CONSUMO DE LICORES - COMPONENTE AD VALOREM DE PRODUCCIÓN EXTRANJERA","1,502,464,286","405,000,000","0","0","0","1,907,464,286","81,510,773.97","1,017,646,307.91","889,817,978.09"
"2024","septiembre","1.1.01.02.104.01.02.02.01","Impuesto al consumo de licores - Componente Ad Valorem de Producción Extranjera","937,586,475","252,720,000","0","0","0","1,190,306,475","48,984,287.22","613,844,119.35","576,462,355.65"
"2024","septiembre","1.1.01.02.104.01.02.02.02","Impuesto al consumo de licores - Componente Ad Valorem de Producción Extranjera 1% Cuencas","8,966,025","2,430,000","0","0","0","11,396,025","494,790.78","6,200,445.65","5,195,579.35"
"2024","septiembre","1.1.01.02.104.01.02.02.03","Impuesto al consumo de licores - Componente Ad Valorem de Producción Extranjera Salud","555,911,786","149,850,000","0","0","0","705,761,786","32,031,695.97","397,601,742.91","308,160,043.09"
"2024","septiembre","1.1.01.02.104.02","IMPUESTO AL CONSUMO DE VINOS, APERITIVOS Y SIMILARES","976,190,476","0","0","0","0","976,190,476","193,750,110.00","920,224,102.00","55,966,374.00"
"2024","septiembre","1.1.01.02.104.02.01","IMPUESTO AL CONSUMO DE VINOS, APERITIVOS Y SIMILARES - COMPONENTE ESPECÍFICO","439,285,714","0","0","0","0","439,285,714","88,948,618.98","436,124,468.97","3,161,245.03"
"2024","septiembre","1.1.01.02.104.02.01.01","IMPUESTO AL CONSUMO DE VINOS, APERITIVOS Y SIMILARES - COMPONENTE ESPECÍFICO DE PRODUCCIÓN NACIONAL","140,571,428","0","0","0","0","140,571,428","47,680,622.00","131,614,183.00","8,957,245.00"
"2024","septiembre","1.1.01.02.104.02.01.01.01","Impuesto al consumo de vinos, aperitivos y similares - Componente Específico de Producción Nacional","87,674,400","0","0","0","0","87,674,400","29,198,236.32","80,596,726.65","7,077,673.35"
"2024","septiembre","1.1.01.02.104.02.01.01.02","Impuesto al consumo de vinos, aperitivos y similares - Componente Específico de Producción Nacional 1% Cuencas","885,600","0","0","0","0","885,600","294,931.68","814,108.35","71,491.65"
"2024","septiembre","1.1.01.02.104.02.01.01.03","Impuesto al consumo de vinos, aperitivos y similares - Componente Específico de Producción Nacional Salud","52,011,428","0","0","0","0","52,011,428","18,187,454.00","50,203,348.00","1,808,080.00"
"2024","septiembre","1.1.01.02.104.02.01.02","IMPUESTO AL CONSUMO DE VINOS, APERITIVOS Y SIMILARES - COMPONENTE ESPECÍFICO DE PRODUCCIÓN EXTRANJERA","298,714,286","0","0","0","0","298,714,286","41,267,996.98","304,510,285.97","-   5,795,999.97"
"2024","septiembre","1.1.01.02.104.02.01.02.01","Impuesto al consumo de vinos, aperitivos y similares - Componente Específico de Producción Extranjera","186,308,100","0","0","0","0","186,308,100","25,271,381.52","186,482,309.31","-   174,209.31"
"2024","septiembre","1.1.01.02.104.02.01.02.02","Impuesto al consumo de vinos, aperitivos y similares - Componente Específico de Producción Extranjera 1% Cuencas","1,881,900","0","0","0","0","1,881,900","255,266.48","1,883,659.69","-   1,759.69"
"2024","septiembre","1.1.01.02.104.02.01.02.03","Impuesto al consumo de vinos, aperitivos y similares - Componente Específico de Producción Extranjera Salud","110,524,286","0","0","0","0","110,524,286","15,741,348.98","116,144,316.97","-   5,620,030.97"
"2024","septiembre","1.1.01.02.104.02.02","IMPUESTO AL CONSUMO DE VINOS, APERITIVOS Y SIMILARES - COMPONENTE AD VALOREM","536,904,762","0","0","0","0","536,904,762","104,801,491.02","484,099,633.03","52,805,128.97"
"2024","septiembre","1.1.01.02.104.02.02.01","IMPUESTO AL CONSUMO DE VINOS, APERITIVOS Y SIMILARES - COMPONENTE AD VALOREM DE PRODUCCIÓN NACIONAL","198,654,762","0","0","0","0","198,654,762","61,849,086.00","167,160,355.00","31,494,407.00"
"2024","septiembre","1.1.01.02.104.02.02.01.01","Impuesto al consumo de vinos, aperitivos y similares - Componente Ad Valorem de Producción Nacional","123,900,975","0","0","0","0","123,900,975","37,874,594.34","102,364,176.42","21,536,798.58"
"2024","septiembre","1.1.01.02.104.02.02.01.02","Impuesto al consumo de vinos, aperitivos y similares - Componente Ad Valorem de Producción Nacional 1% Cuencas","1,251,525","0","0","0","0","1,251,525","382,571.66","1,033,981.58","217,543.42"
"2024","septiembre","1.1.01.02.104.02.02.01.03","Impuesto al consumo de vinos, aperitivos y similares - Componente Ad Valorem de Producción Nacional Salud","73,502,262","0","0","0","0","73,502,262","23,591,920.00","63,762,197.00","9,740,065.00"
"2024","septiembre","1.1.01.02.104.02.02.02","IMPUESTO AL CONSUMO DE VINOS, APERITIVOS Y SIMILARES - COMPONENTE AD VALOREM DE PRODUCCIÓN EXTRANJERA","338,250,000","0","0","0","0","338,250,000","42,952,405.02","316,939,278.03","21,310,721.97"
"2024","septiembre","1.1.01.02.104.02.02.02.01","Impuesto al consumo de vinos, aperitivos y similares - Componente Ad Valorem de Producción Extranjera","210,966,525","0","0","0","0","210,966,525","26,302,866.48","194,093,831.25","16,872,693.75"
"2024","septiembre","1.1.01.02.104.02.02.02.02","Impuesto al consumo de vinos, aperitivos y similares - Componente Ad Valorem de Producción Extranjera 1% Cuencas","2,130,975","0","0","0","0","2,130,975","265,685.52","1,960,543.75","170,431.25"
"2024","septiembre","1.1.01.02.104.02.02.02.03","Impuesto al consumo de vinos, aperitivos y similares - Componente Ad Valorem de Producción Extranjera Salud","125,152,500","0","0","0","0","125,152,500","16,383,853.02","120,884,903.03","4,267,596.97"
"2024","septiembre","1.1.01.02.105","IMPUESTO AL CONSUMO DE CERVEZAS, SIFONES, REFAJOS Y MEZCLAS","53,000,000,000","2,000,000,000","0","0","0","55,000,000,000","4,799,354,496.00","40,707,655,458.00","14,292,344,542.00"
"2024","septiembre","1.1.01.02.105.01","IMPUESTO AL CONSUMO DE CERVEZAS, SIFONES, REFAJOS Y MEZCLAS - NACIONALES","52,735,000,000","1,990,000,000","0","0","0","54,725,000,000","4,799,284,604.00","40,681,681,444.00","14,043,318,556.00"
"2024","septiembre","1.1.01.02.105.01.01","Impuesto al consumo de cervezas, sifones, refajos y mezclas - Nacionales","52,295,506,510","1,973,415,340","0","0","0","54,268,921,850","4,759,236,774.00","40,343,200,344.00","13,925,721,506.00"
"2024","septiembre","1.1.01.02.105.01.02","Impuesto al consumo de cervezas, sifones, refajos y mezclas - Nacionales 1% Cuencas","439,493,490","16,584,660","0","0","0","456,078,150","40,047,830.00","338,481,100.00","117,597,050.00"
"2024","septiembre","1.1.01.02.105.02","IMPUESTO AL CONSUMO DE CERVEZAS, SIFONES, REFAJOS Y MEZCLAS - EXTRANJERAS","265,000,000","10,000,000","0","0","0","275,000,000","69,892.00","25,974,014.00","249,025,986.00"
"2024","septiembre","1.1.01.02.105.02.01","Impuesto al consumo de cervezas, sifones, refajos y mezclas - Extranjeras","262,791,490","9,916,660","0","0","0","272,708,150","69,312.00","25,758,314.00","246,949,836.00"
"2024","septiembre","1.1.01.02.105.02.02","Impuesto al consumo de cervezas, sifones, refajos y mezclas - Extranjeras 1% Cuencas","2,208,510","83,340","0","0","0","2,291,850","580.00","215,700.00","2,076,150.00"
"2024","septiembre","1.1.01.02.106","IMPUESTO AL CONSUMO DE CIGARRILLOS Y TABACO","11,504,935,000","3,950,065,000","0","0","0","15,455,000,000","363,371,426.00","11,098,409,061.23","4,356,590,938.77"
"2024","septiembre","1.1.01.02.106.01","COMPONENTE ESPECÍFICO DEL IMPUESTO AL CONSUMO DE CIGARRILLOS Y TABACO","9,430,000,000","2,300,000,000","0","0","0","11,730,000,000","283,037,160.00","8,927,439,093.23","2,802,560,906.77"
"2024","septiembre","1.1.01.02.106.01.02","COMPONENTE ESPECÍFICO DEL IMPUESTO AL CONSUMO DE CIGARRILLOS Y TABACO - EXTRANJEROS","9,430,000,000","2,300,000,000","0","0","0","11,730,000,000","283,037,160.00","8,927,439,093.23","2,802,560,906.77"
"2024","septiembre","1.1.01.02.106.01.02.01","Componente específico del impuesto al consumo de cigarrillos y tabaco - Extranjeros","9,396,471,000","2,300,000,000","0","0","0","11,696,471,000","280,206,788.40","8,906,256,660.64","2,790,214,339.36"
"2024","septiembre","1.1.01.02.106.01.02.02","Componente específico del impuesto al consumo de cigarrillos y tabaco - Extranjeros 1% Cuencas","33,529,000","0","0","0","0","33,529,000","2,830,371.60","21,182,432.59","12,346,567.41"
"2024","septiembre","1.1.01.02.106.02","COMPONENTE AD VALOREM DEL IMPUESTO AL CONSUMO DE CIGARRILLOS Y TABACO ELABORADO","2,074,935,000","1,650,065,000","0","0","0","3,725,000,000","80,334,266.00","2,170,969,968.00","1,554,030,032.00"
"2024","septiembre","1.1.01.02.106.02.02","Componente ad valorem del impuesto al consumo de cigarrillos y tabaco elaborado - Extranjeros","2,074,935,000","1,650,065,000","0","0","0","3,725,000,000","80,334,266.00","2,170,969,968.00","1,554,030,032.00"
"2024","septiembre","1.1.01.02.109","SOBRETASA A LA GASOLINA","9,072,000,000","0","0","0","0","9,072,000,000","965,099,900.00","6,372,694,650.00","2,699,305,350.00"
"2024","septiembre","1.1.01.02.109.01","Sobretasa a la gasolina","8,985,816,000","0","0","0","0","8,985,816,000","958,264,393.50","6,311,783,196.00","2,674,032,804.00"
"2024","septiembre","1.1.01.02.109.02","Sobretasa a la gasolina  1% Cuencas","86,184,000","0","0","0","0","86,184,000","6,835,506.50","60,911,454.00","25,272,546.00"
"2024","septiembre","1.1.01.02.218","Tasa prodeporte y recreación","3,250,000,000","5,000,000,000","0","0","0","8,250,000,000","912,382,847.00","10,314,090,902.00","-   2,064,090,902.00"
"2024","septiembre","1.1.01.02.300","ESTAMPILLAS","12,100,000,000","13,000,000,000","0","0","0","25,100,000,000","2,443,945,903.00","27,141,174,809.75","-   2,041,174,809.75"
"2024","septiembre","1.1.01.02.300.01","Estampilla para el Bienestar del Adulto mayor","6,000,000,000","6,000,000,000","0","0","0","12,000,000,000","1,112,337,417.00","12,638,525,148.75","-   638,525,148.75"
"2024","septiembre","1.1.01.02.300.02","Estampilla Pro Desarrollo Departamental","2,000,000,000","2,000,000,000","0","0","0","4,000,000,000","370,779,139.00","4,212,456,935.00","-   212,456,935.00"
"2024","septiembre","1.1.01.02.300.04","Estampilla fondo departamental de bomberos","150,000,000","0","0","0","0","150,000,000","-   15,972,300.00","-   11,000,300.00","161,000,300.00"
"2024","septiembre","1.1.01.02.300.55","Estampilla Pro Cultura","2,000,000,000","2,000,000,000","0","0","0","4,000,000,000","467,788,039.00","4,640,313,970.00","-   640,313,970.00"
"2024","septiembre","1.1.01.02.300.60","Estampilla Pro Unitrópico","1,950,000,000","3,000,000,000","0","0","0","4,950,000,000","509,013,608.00","5,660,879,056.00","-   710,879,056.00"
"2024","septiembre","1.1.02","INGRESOS NO TRIBUTARIOS","580,491,683,467.78","146,778,545,167.18","2,524,668,871.3","0","0","724,745,559,763.66","68,986,800,358.58","542,295,813,886.47","182,449,745,877.19"
"2024","septiembre","1.1.02.01","CONTRIBUCIONES","5,432,193,286","4,605,090,013","0","0","0","10,037,283,299","-   100,941,949.00","10,391,970,606.04","-   354,687,307.04"
"2024","septiembre","1.1.02.01.003","CONTRIBUCIONES ESPECIALES","1,432,193,286","605,090,013","0","0","0","2,037,283,299","- 0","1,901,645,208.00","135,638,091.00"
"2024","septiembre","1.1.02.01.003.01","Cuota de fiscalización y auditaje","1,432,193,286","605,090,013","0","0","0","2,037,283,299","- 0","1,901,645,208.00","135,638,091.00"
"2024","septiembre","1.1.02.01.005","CONTRIBUCIONES DIVERSAS","4,000,000,000","4,000,000,000","0","0","0","8,000,000,000","-   100,941,949.00","8,490,325,398.04","-   490,325,398.04"
"2024","septiembre","1.1.02.01.005.59","Contribución especial sobre contratos de obras públicas","4,000,000,000","4,000,000,000","0","0","0","8,000,000,000","-   100,941,949.00","8,490,325,398.04","-   490,325,398.04"
"2024","septiembre","1.1.02.02","TASAS Y DERECHOS ADMINISTRATIVOS","1,715,000,000","101,000,000","0","0","0","1,816,000,000","173,158,765.67","1,441,832,999.28","374,167,000.72"
"2024","septiembre","1.1.02.02.002","EXPEDICIÓN DE PASAPORTES","1,000,000,000","0","0","0","0","1,000,000,000","65,779,000.00","600,466,840.00","399,533,160.00"
"2024","septiembre","1.1.02.02.002.01","Expedición de pasaportes","990,000,000","0","0","0","0","990,000,000","65,121,210.00","594,440,762.60","395,559,237.40"
"2024","septiembre","1.1.02.02.002.02","Expedición de pasaportes 1 % Cuentas","10,000,000","0","0","0","0","10,000,000","657,790.00","6,026,077.40","3,973,922.60"
"2024","septiembre","1.1.02.02.015","Certificaciones y constancias","5,000,000","101,000,000","0","0","0","106,000,000","5,818,482.67","75,767,527.88","30,232,472.12"
"2024","septiembre","1.1.02.02.101","Autorización de manejo de medicamentos de control especial del Estado","190,000,000","0","0","0","0","190,000,000","26,252,233.00","199,136,091.40","-   9,136,091.40"
"2024","septiembre","1.1.02.02.102","DERECHOS DE TRÁNSITO","520,000,000","0","0","0","0","520,000,000","75,309,050.00","566,462,540.00","-   46,462,540.00"
"2024","septiembre","1.1.02.02.102.01","Derechos de tránsito","514,800,000","0","0","0","0","514,800,000","74,555,959.50","560,797,914.60","-   45,997,914.60"
"2024","septiembre","1.1.02.02.102.02","Derechos de tránsito 1 % Cuentas","5,200,000","0","0","0","0","5,200,000","753,090.50","5,664,625.40","-   464,625.40"
"2024","septiembre","1.1.02.03","MULTAS, SANCIONES E INTERESES DE MORA","3,281,000,000","175,912,373","0","0","0","3,456,912,373","304,549,831.90","2,908,526,097.61","548,386,275.39"
"2024","septiembre","1.1.02.03.001","MULTAS Y SANCIONES","1,781,000,000","0","0","0","0","1,781,000,000","169,665,483.15","1,382,083,081.13","398,916,918.87"
"2024","septiembre","1.1.02.03.001.03","SANCIONES DISCIPLINARIAS","1,000,000","0","0","0","0","1,000,000","- 0","- 0","1,000,000.00"
"2024","septiembre","1.1.02.03.001.03.01","Sanciones Disciplinarias","1,000,000","0","0","0","0","1,000,000","- 0","- 0","1,000,000.00"
"2024","septiembre","1.1.02.03.001.09","Multas de tránsito y transporte","600,000,000","0","0","0","0","600,000,000","69,906,682.52","563,385,010.38","36,614,989.62"
"2024","septiembre","1.1.02.03.001.11","SANCIONES TRIBUTARIAS","1,000,000,000","0","0","0","0","1,000,000,000","95,925,625.63","794,633,664.75","205,366,335.25"
"2024","septiembre","1.1.02.03.001.11.01","Sanciones Tributarias","990,000,000","0","0","0","0","990,000,000","94,966,369.38","786,687,328.08","203,312,671.92"
"2024","septiembre","1.1.02.03.001.11.02","Sanciones Tributarias 1% Cuencas","10,000,000","0","0","0","0","10,000,000","959,256.25","7,946,336.67","2,053,663.33"
"2024","septiembre","1.1.02.03.001.13","Sanciones sanitarias","180,000,000","0","0","0","0","180,000,000","3,833,175.00","24,064,406.00","155,935,594.00"
"2024","septiembre","1.1.02.03.002","INTERESES DE MORA","1,500,000,000","175,912,373","0","0","0","1,675,912,373","134,884,348.75","1,526,443,016.48","149,469,356.52"
